Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
6290.91,6.0,64.0,20.597720355362803,20.597720355362803,0.0,0.0,0.0,0.24,0.35,0.76,0.0,0.0,0.64,2.0,7.26,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4327.98,178.97,884.35,427.4323503362822,243.2044472706212,368.94,84666954.06700076,9.5,25.80205970691748,343.90074398793143,97133.99805936,0.89,141.55
10206.36,6.0,64.0,26.21676685582788,26.21676685582788,0.0,0.0,0.11,0.36,0.38,0.64,0.0,0.0,0.87,1.87,9.86,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4211.22,120.42,749.53,408.3286784063459,247.35267206262725,415.88,84666954.06740569,9.5,24.348805970731394,350.1283930716904,134107.45013770575,0.91,141.55
7627.41,6.0,64.0,23.623910266708933,23.623910266708933,0.0,0.0,0.18,0.47,0.22,0.39,0.0,0.0,0.91,2.1,8.53,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2134.15,57.61,540.32,176.81948640476315,173.31887291016753,241.49,84666954.06784357,9.5,16.903052315209173,244.95353372661967,87458.06062804868,0.76,141.55
18998.43,6.11,65.91,29.99145901703097,29.99145901703097,0.0,0.0,0.07,0.22,0.32,0.77,0.0,0.0,0.71,1.91,10.39,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6514.43,182.68,1195.44,653.1475692746795,408.7983493095636,592.0,84666954.06829211,9.5,33.00526061133167,573.4078682696226,242394.1779528759,0.9,141.55
9861.61,6.0,64.0,23.20209630964033,23.20209630964033,0.0,0.0,0.12,0.09,0.41,0.87,0.0,0.0,0.66,1.92,8.4,19.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4613.23,192.52,1101.21,451.825438606586,325.2634607369627,446.42,84666954.06878991,9.5,26.953341653943845,458.73673898540335,174382.37458820798,0.78,141.55
14409.94,6.0,64.0,32.071127206299806,32.071127206299806,0.0,0.0,0.09,0.31,0.41,0.68,0.0,0.0,0.87,1.92,11.53,27.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5022.42,175.4,1049.88,498.3368282899591,301.0888276329544,382.36,84666954.06945415,9.5,28.4445327847607,426.04514322914326,140081.28362914026,0.87,141.55
8620.73,6.0,64.0,22.96694304676508,22.96694304676508,0.0,0.0,0.02,0.64,0.16,0.36,0.0,0.0,1.3,1.98,9.42,19.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2328.24,101.87,635.4,257.9515935135126,219.9111195068569,188.49,84666954.06999645,9.5,19.87308398718359,310.5238832951373,130943.2046836664,0.7,141.55
2632.47,6.0,64.0,13.006191780664112,13.006191780664112,0.0,0.07,0.03,0.54,0.08,0.46,0.0,0.0,0.71,1.95,4.7,11.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,622.62,54.28,69.1,58.89473047437599,5.419701669162513,61.5,84666954.07062022,9.5,10.840757287324635,7.268594690608342,32.808477652295,0.82,141.55
12631.83,6.0,65.91,26.152932667334447,26.152932667334447,0.0,0.0,0.02,0.24,0.2,0.76,0.0,0.0,0.82,1.96,8.13,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3343.9,92.6,837.42,327.11327847135664,313.1527262660924,271.12,84666954.07129623,9.5,22.64435939058282,443.0739930376158,194429.7486213728,0.83,141.55
13508.88,6.0,64.0,27.52020450099316,27.52020450099316,0.0,0.01,0.07,0.32,0.18,0.68,0.0,0.0,0.95,1.91,7.88,28.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3462.61,57.0,601.62,269.4756646740772,203.77648307422416,400.01,84666954.07196206,9.5,19.2311073926649,287.78425359211235,114230.05454928069,0.69,141.55
6008.37,6.0,64.0,18.7934670273983,18.7934670273983,0.0,0.03,0.01,0.29,0.5,0.7,0.0,0.0,0.98,2.0,7.59,15.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3816.64,128.84,943.87,396.20032959996655,322.3962200816372,293.79,84666954.07233575,9.5,25.74026971662509,456.3911229366124,176038.0498815916,0.89,141.55
1035.69,6.0,64.0,8.177996473725159,8.177996473725159,0.0,0.26,0.05,0.14,0.27,0.87,0.0,0.0,0.37,1.95,0.93,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,725.16,58.24,99.48,67.97876994161669,10.567355911681238,80.4,84666954.07256609,9.5,11.63966010770459,15.053576295484582,2119.171268891927,0.93,141.55
5943.46,6.0,64.0,15.562883740547688,15.562883740547688,0.0,0.17,0.01,0.19,0.37,0.81,0.0,0.0,0.7,2.27,4.96,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2707.64,85.56,586.01,246.18773766824847,157.28233474557513,273.44,84666954.07284473,9.5,19.092045015641386,222.47213448189672,68456.21795387489,0.92,141.55
5942.53,6.0,64.0,19.54199243438148,19.54199243438148,0.0,0.0,0.01,0.42,0.39,0.58,0.0,0.0,1.09,1.99,7.31,14.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5232.88,134.94,999.21,468.5934050292672,338.57658864429936,557.14,84666954.07327722,9.5,28.033925405845224,476.67438243331895,177836.551202567,0.84,141.55
13506.01,6.0,64.0,25.38815640960255,25.38815640960255,0.0,0.0,0.11,0.16,0.52,0.77,0.0,0.0,0.92,1.96,9.59,21.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4000.7,88.12,810.28,348.99509276894406,294.1640372571493,467.63,84666954.07375753,9.5,24.217211200952992,416.0217014111343,175671.9563276766,0.86,141.55
8931.6,6.0,64.0,23.21269105286225,23.21269105286225,0.0,0.04,0.05,0.21,0.51,0.74,0.0,0.0,1.09,2.0,9.56,20.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2948.49,85.35,865.22,279.784443821873,246.6076639707817,297.38,84666954.07443577,9.5,22.404925306794443,348.1524434477088,98251.64078003532,0.95,141.55
3594.11,6.0,64.0,16.419738306770363,16.419738306770363,0.0,0.0,0.02,0.21,0.38,0.77,0.0,0.0,0.91,2.0,7.5,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3805.06,95.2,1262.18,385.568318104668,431.6666733622377,348.9,84666954.07461706,9.5,26.66767209686872,610.2188909209452,224688.31241714745,0.94,141.55
5557.38,6.0,64.0,18.782000470878994,18.782000470878994,0.0,0.04,0.03,0.41,0.24,0.59,0.0,0.0,0.79,1.97,6.85,16.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5115.6,167.56,893.32,509.7069031445851,287.877936172143,470.06,84666954.07550392,9.5,27.282174902837745,406.8298459829898,165502.5113850349,0.87,141.55
3263.43,6.0,64.0,15.83771038422404,15.83771038422404,0.0,0.05,0.02,0.33,0.51,0.66,0.0,0.0,0.89,1.94,8.24,12.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1425.68,77.83,353.29,136.34728822643646,76.01849417935199,128.11,84666954.0761525,9.5,16.16886497207066,107.498743631663,23141.72343775356,0.8,141.55
2596.36,6.0,64.0,12.365166261611735,12.365166261611735,0.0,0.05,0.01,0.64,0.19,0.36,0.0,0.0,0.89,1.91,5.14,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2710.95,59.35,751.97,246.78190944611805,274.27440968778217,222.41,84666954.07633674,9.5,19.73159943401385,388.2418392406611,159201.2467572209,0.59,141.55
4790.82,6.0,64.0,15.284694630391916,15.284694630391916,0.0,0.0,0.05,0.58,0.13,0.42,0.0,0.0,0.95,1.95,6.41,13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3065.9,55.08,896.27,274.96872029698886,316.6175111180098,282.38,84666954.07665576,9.5,20.93285955613416,448.2115014084545,179512.1262998806,0.75,141.55
3504.82,6.0,64.0,14.32033195075492,14.32033195075492,0.0,0.07,0.04,0.27,0.41,0.73,0.0,0.0,0.81,1.89,5.09,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3619.27,159.5,898.78,380.375682900476,260.7791822957977,340.02,84666954.07701582,9.5,24.19321763310122,368.025600058968,126566.9218934068,0.95,141.55
2203.56,6.0,64.0,12.750830952578989,12.750830952578989,0.0,0.04,0.02,0.52,0.3,0.48,0.0,0.0,0.92,1.94,5.91,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3133.4,104.1,698.87,306.8798527902266,253.3166861615117,297.11,84666954.07735705,9.5,21.7621559795672,357.7985855472928,145705.47196586692,0.9,141.55
4444.66,6.0,64.0,14.877588106905236,14.877588106905236,0.0,0.04,0.05,0.36,0.28,0.64,0.0,0.0,0.89,1.9,5.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5931.15,145.11,1092.77,518.8707321979706,377.3925610719003,647.23,84666954.07766572,9.5,28.612382996665485,533.1502186697567,220913.81149496627,0.91,141.55
7404.99,6.0,64.0,19.302886651809484,19.302886651809484,0.0,0.0,0.12,0.34,0.31,0.56,0.0,0.0,0.96,1.98,8.0,17.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5397.06,95.92,1149.8,503.0988192932369,424.80280308464165,512.11,84666954.07848698,9.5,29.200374752350225,599.7887057336859,248041.99120207288,0.86,141.55
5311.86,6.0,64.0,17.056539251166743,17.056539251166743,0.0,0.03,0.07,0.18,0.24,0.82,0.0,0.0,0.82,1.89,6.39,13.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5345.91,105.98,1269.93,500.3710480624466,433.6856819776489,477.6,84666954.07916695,9.5,29.34680976674755,613.9011402837991,236129.64099461545,0.89,141.55
9713.89,6.0,64.0,23.364877367302327,23.364877367302327,0.0,0.01,0.09,0.19,0.3,0.76,0.0,0.0,0.77,1.96,8.33,23.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6402.22,186.29,1226.34,612.3336479688612,411.6790919813515,642.3,84666954.07984102,9.5,31.793768966307788,582.1392264374692,245253.3383618972,0.75,141.55
18388.95,6.0,64.0,25.5122131899782,25.5122131899782,0.0,0.03,0.06,0.35,0.27,0.6,0.0,0.0,0.82,1.97,9.65,25.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5054.33,170.85,1194.92,515.1310102013998,401.1002531632667,449.9,84666954.08101049,9.5,29.24175362641188,566.3874654304204,231520.12366087697,0.85,141.55
7222.64,6.0,63.84,18.889682319820025,18.889682319820025,0.0,0.1,0.1,0.24,0.29,0.66,0.0,0.0,0.84,1.98,7.21,16.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3025.61,86.26,1030.74,295.9348744056082,332.1464975206938,340.71,84666954.08148094,9.5,22.167911096443564,469.97232303096666,175394.34612533488,0.85,141.55
8135.31,6.0,64.0,18.10482363120939,18.10482363120939,0.0,0.01,0.1,0.05,0.59,0.85,0.0,0.0,0.81,2.0,8.13,16.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5211.66,131.84,1036.01,496.1448267753058,336.3784438762047,483.71,84666954.0819501,9.5,28.838126254691787,475.4761507961716,173641.05547484502,0.87,141.55
9477.61,6.0,64.0,19.14498557486408,19.14498557486408,0.0,0.02,0.04,0.03,0.46,0.93,0.0,0.0,0.88,2.0,8.65,17.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4983.65,136.57,1386.64,504.30431053410814,467.41561578616216,470.02,84666954.08219948,9.5,30.5073015358784,661.4611475881034,251811.03872200788,0.91,141.55
2826.03,6.0,64.0,15.897484105766177,15.897484105766177,0.0,0.03,0.01,0.12,0.41,0.87,0.0,0.0,0.76,1.99,6.39,13.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1986.81,75.02,577.52,196.9034033020644,160.0543055578152,175.82,84666954.0825898,9.5,18.50987788212493,226.58301941581948,60142.53369347598,0.89,141.55
5381.81,6.0,64.0,15.850940966725386,15.850940966725386,0.0,0.06,0.09,0.33,0.19,0.63,0.0,0.0,0.74,1.96,6.15,14.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3396.54,56.24,554.49,287.5825378613475,170.17308308983328,333.88,84666954.08326218,9.5,19.61199219046956,240.9275327352429,82905.14969798122,0.92,141.55
6602.86,6.0,64.0,21.924312250354937,21.924312250354937,0.0,0.0,0.01,0.0,0.77,0.99,0.0,0.0,0.75,2.0,9.14,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5944.02,352.78,955.83,597.1370726078617,220.8475434453341,488.37,84666954.08363268,9.5,31.347872124803065,307.06424996512993,93802.7294112292,0.87,141.55
2673.19,6.0,64.0,16.399980902631157,16.399980902631157,0.0,0.0,0.1,0.06,0.65,0.84,0.0,0.0,0.62,2.0,5.72,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2373.96,127.96,455.42,214.7002661006864,102.8211892737245,250.6,84666954.08385535,9.5,19.64285394937838,145.52512842882427,30677.811322969374,0.76,141.55
2750.24,6.0,64.0,19.59148359627514,19.59148359627514,0.0,0.0,0.01,0.0,0.93,0.99,0.0,0.0,0.41,2.0,4.11,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2701.42,165.51,438.78,260.51537000246054,99.98929726835588,239.39,84666954.08407128,9.5,22.581333788379048,141.42440293783326,20261.31975535689,0.87,141.55
4982.5,6.0,64.0,19.48362939908965,19.48362939908965,0.0,0.05,0.11,0.07,0.68,0.82,0.0,0.0,0.81,2.0,6.48,18.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2933.04,142.93,776.02,292.1294656578372,223.22323358074016,343.05,84666954.08445081,9.5,23.20375152035109,315.5809162293375,102234.22874098372,0.86,141.55
12486.72,6.0,64.0,25.99649862210175,25.99649862210175,0.0,0.0,0.04,0.12,0.5,0.84,0.0,0.0,0.86,2.0,10.25,28.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7005.73,218.09,1165.55,688.2538559831552,372.0634216013799,600.07,84666954.08505173,9.5,34.67675166302508,525.5093741600984,206745.4463135648,0.9,141.55
3260.3,6.0,64.0,17.574051322079743,17.574051322079743,0.0,0.02,0.03,0.14,0.47,0.86,0.0,0.0,0.48,1.97,3.75,17.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2019.36,107.88,404.77,182.84997452788008,106.70963521485632,191.86,84666954.0852994,9.5,17.949321797260964,151.0907895003498,38656.11917364037,0.92,141.55
3477.17,6.0,64.0,15.432343117324503,15.432343117324503,0.0,0.02,0.16,0.01,0.78,0.84,0.0,0.0,0.5,1.99,2.36,15.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1834.21,113.98,397.65,170.01193601917518,83.71620081807798,178.11,84666954.08569089,9.5,17.940557408587622,118.54364274885296,23037.04724143103,0.77,141.55
3299.77,6.0,64.0,17.117801078420726,17.117801078420726,0.0,0.0,0.08,0.16,0.45,0.76,0.0,0.0,0.74,2.0,3.2,17.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1407.0,92.02,262.04,132.18441603451586,54.27926477515307,132.61,84666954.08639328,9.5,15.977626380054076,76.92684366303543,8589.552637219269,0.85,141.55
9808.83,6.0,64.0,22.61312423044117,22.61312423044117,0.0,0.0,0.0,0.27,0.2,0.73,0.0,0.0,0.81,2.0,7.67,24.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3731.38,104.07,1085.22,382.2045825660838,395.2452964250463,336.81,84666954.08680798,9.5,25.67473327329361,559.4332741912375,226732.6438982387,0.88,141.55
6433.0,6.0,64.0,17.483808735373348,17.483808735373348,0.0,0.12,0.02,0.05,0.48,0.93,0.0,0.0,0.79,2.0,6.47,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3100.92,93.68,957.33,265.41384628718373,296.8296034724147,335.89,84666954.08705398,9.5,21.650851252812423,420.44200836905935,146004.60675125394,0.86,141.55
8586.1,6.0,64.0,18.79585231585004,18.79585231585004,0.0,0.02,0.03,0.08,0.61,0.9,0.0,0.0,0.96,1.99,7.74,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4157.38,139.47,1032.75,432.2905128363638,347.9931877398264,335.78,84666954.08743899,9.5,27.990235826522103,492.6489723653646,194158.81145195093,0.72,141.55
3631.84,6.0,64.0,14.80697800523398,14.80697800523398,0.0,0.02,0.01,0.32,0.39,0.67,0.0,0.0,0.81,1.98,3.75,17.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1697.68,80.84,332.25,147.10399049514297,98.22553217346449,155.28,84666954.08797102,9.5,16.044595755429746,139.0874179459417,49415.51374925553,0.76,141.55
2161.37,6.0,64.0,13.864948338553292,13.864948338553292,0.0,0.07,0.0,0.07,0.75,0.94,0.0,0.0,0.85,2.01,1.94,14.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1727.07,102.37,330.95,165.4240155887714,70.67112070412836,167.45,84666954.08814023,9.5,17.862688065664376,99.97445367448174,6632.18240865512,0.9,141.55
13902.69,6.0,64.0,25.629309847129992,25.629309847129992,0.0,0.0,0.02,0.3,0.52,0.68,0.0,0.0,1.15,1.98,8.94,32.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5497.01,100.51,997.9,469.8426301177752,358.5569430275965,591.06,84666954.0884529,9.5,28.850267511038115,506.8850981856303,189499.3578275976,0.87,141.55
20043.95,6.0,64.0,27.82146586200729,27.82146586200729,0.0,0.02,0.04,0.18,0.58,0.78,0.0,0.0,1.21,2.0,10.95,33.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7316.2,212.92,1107.9,693.9347094810074,345.49225822963183,649.04,84666954.08892666,9.5,34.88454574004189,488.3169216723633,182747.2793630281,0.86,141.55
2374.44,6.0,64.0,12.95436995002109,12.95436995002109,0.0,0.0,0.03,0.14,0.53,0.83,0.0,0.0,0.69,2.0,2.83,13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1733.02,87.95,385.2,163.77429736276795,90.37446192821184,158.92,84666954.08909938,9.5,17.65160950522858,127.79004274114162,22430.84736478587,0.73,141.55
8490.4,6.0,64.0,14.530216345702163,14.530216345702163,0.0,0.0,0.06,0.02,0.61,0.93,0.0,0.0,0.69,2.13,6.25,15.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3533.43,135.19,1169.11,370.9770825010473,380.5213143910277,403.98,84666954.08963256,9.5,25.77345494747296,536.7710957776605,204375.8587186145,0.82,141.55
8458.89,6.0,64.0,17.812258800155632,17.812258800155632,0.0,0.03,0.06,0.26,0.41,0.73,0.0,0.0,0.58,2.09,4.7,19.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3705.26,62.66,905.22,289.658697364555,326.92413824395584,394.81,84666954.08992313,9.5,22.208333014728428,462.6489766499498,188892.47425240607,0.87,141.55
17664.55,6.0,64.0,26.810788497927444,26.810788497927444,0.0,0.0,0.01,0.25,0.41,0.74,0.0,0.0,1.1,2.0,10.41,30.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5142.34,130.76,1145.19,520.9136091175766,414.8072127164494,466.52,84666954.09031458,9.5,29.734760183919693,585.2280992773291,245124.9747034337,0.94,141.55
6598.37,6.0,64.0,18.33623797948986,18.33623797948986,0.0,0.05,0.04,0.43,0.35,0.53,0.0,0.0,0.84,2.0,5.69,19.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1732.46,68.64,466.2,151.2499952306895,124.00927935958929,202.12,84666954.09122756,9.5,16.49584197833144,175.13750181746775,48015.78260173958,0.76,141.55
9923.22,6.0,64.0,20.4676506874363,20.4676506874363,0.0,0.02,0.0,0.39,0.31,0.61,0.0,0.0,0.94,2.0,8.33,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4293.99,165.76,992.44,456.2121757360716,310.8279207195317,315.97,84666954.09177393,9.5,26.93219732228281,440.0424708855369,159606.22989789906,0.92,141.55
10938.71,6.0,64.0,22.26080488142621,22.26080488142621,0.0,0.05,0.0,0.18,0.35,0.82,0.0,0.0,0.84,2.0,8.48,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4270.53,101.51,829.07,422.3599751304766,308.2364534315959,404.78,84666954.09240752,9.5,25.374465674252537,431.6380940003399,183891.03932108064,0.84,141.55
6407.91,6.0,64.0,16.773640598096033,16.773640598096033,0.0,0.0,0.04,0.17,0.59,0.79,0.0,0.0,0.94,2.0,8.83,17.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2868.2,115.06,804.53,294.30927848643444,260.20409359054787,241.47,84666954.0932714,9.5,22.967966536861564,368.2690664792564,133265.12367305363,0.93,141.55
5024.99,6.0,64.0,16.689492756476156,16.689492756476156,0.0,0.0,0.02,0.16,0.73,0.82,0.0,0.0,0.94,2.0,10.19,16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2616.62,111.62,599.97,235.26183031377803,159.37046997586015,289.69,84666954.09350453,9.5,20.97343766278862,225.54486339737772,61787.75681967258,0.85,141.55
9120.61,6.0,64.0,17.510042219176306,17.510042219176306,0.0,0.0,0.05,0.22,0.57,0.73,0.0,0.0,0.95,2.0,10.98,18.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7290.66,237.12,1338.12,757.4767917822633,444.1668311209109,626.48,84666954.0939549,9.5,37.1507070137503,628.0560539462197,244507.06476603405,0.91,141.55
3483.47,6.0,64.0,12.17203478645136,12.17203478645136,0.0,0.12,0.03,0.15,0.4,0.82,0.0,0.0,0.65,2.0,3.46,10.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,910.06,64.28,180.44,82.32776958035085,33.55102579165491,116.56,84666954.09425485,9.5,12.679912026843205,45.93037390767788,5062.198591558839,0.79,141.55
5648.41,6.0,64.0,15.7219775933803,15.7219775933803,0.0,0.09,0.02,0.07,0.66,0.91,0.0,0.0,0.84,2.0,7.9,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3294.79,120.66,675.84,304.3259703268867,209.62801423003967,337.13,84666954.09456784,9.5,21.95948717060885,296.9452892511353,111699.99562508872,0.88,141.55
11589.33,6.0,64.0,22.182750558593938,22.182750558593938,0.0,0.01,0.07,0.32,0.33,0.61,0.0,0.0,0.97,2.0,10.73,24.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4172.88,155.97,970.85,490.93833698748784,334.488906861692,284.1,84666954.0952979,9.5,27.90936792574012,473.426195045356,189363.33156867244,0.88,141.55
5675.1,6.0,64.0,20.868225548838936,20.868225548838936,0.0,0.0,0.15,0.42,0.24,0.56,0.0,0.0,0.61,1.87,6.18,19.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3415.4,107.9,534.67,318.4223347727264,178.45914261688205,329.36,84666954.09609948,9.5,20.57070995778524,252.5106252754705,100404.81333239212,0.77,141.55
5189.39,6.0,64.0,16.318254513668304,16.318254513668304,0.0,0.05,0.27,0.22,0.26,0.69,0.0,0.0,0.57,1.8,5.31,15.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2539.11,105.72,616.75,258.4783061658844,203.98682692386777,256.44,84666954.09674098,9.5,20.049494962389748,288.6083506971013,115881.6812318243,0.9,141.55
7794.45,6.0,64.0,21.08728108660387,21.08728108660387,0.0,0.04,0.0,0.28,0.33,0.72,0.0,0.0,0.88,2.0,5.49,25.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7090.85,173.78,1287.74,712.3079155351013,467.2140661306246,622.34,84666954.09725426,9.5,35.66539516699636,658.015632669865,276030.55243974953,0.91,141.55
